0,1,2,3,4,5,6,7
-2.0580044,0.1825512,-0.3191188,-0.7544798,-0.9524372,-3.7774403,1.4962659,1.663593
-1.1480894,1.2727447,-1.0994256,-0.21947446,-0.5872795,-3.9246688,1.5588293,1.7835591
-1.1871595,0.22392862,-0.40973002,0.21769856,-0.20163178,-4.223928,1.3412529,1.8181837
-1.4349623,0.4165897,-0.08669526,1.134457,-0.44048947,-3.8324337,1.1203879,2.2221625
-1.9777149,0.47823513,-0.39443168,0.3854293,-1.7571975,-3.4812605,0.9948238,1.4621277
-3.2992394,0.8938969,-0.69417727,0.19640169,-0.12329348,-3.8400915,0.057320975,0.8745405
-3.214979,0.7023687,-0.17689526,-0.08609332,-0.37917376,-3.7920065,0.22235525,0.85620993
-1.7157416,1.713439,0.42805505,0.4692551,-0.9343392,-3.4761648,1.8429884,2.4595902
-1.1240157,0.5899211,-0.9928745,0.037896626,-1.0187967,-4.1897182,1.2394366,1.3231249
-3.3705578,0.8481616,-1.0007482,1.2201576,-0.9886026,-3.9511604,-0.050055668,1.2674379
-1.5891024,0.83766764,-0.111641146,-0.0057992022,-1.0691936,-3.139064,1.4705919,1.9650638
-1.6925452,0.063615575,-0.2973103,-0.10334515,-1.4291029,-3.538521,1.2902473,1.4754077
-1.6020964,0.6187189,0.30405068,0.23860034,-0.9679564,-3.3690937,1.4986349,2.0262747
-2.7539487,0.76095235,0.25544408,0.32044894,0.62417424,-3.584882,0.06539177,0.59150964
-3.069204,0.56613,-0.37358072,0.013920068,0.91235405,-2.8792672,1.4070908,2.9963472
-1.6464205,0.008513319,-0.29339278,0.76326156,-0.84972936,-3.947203,0.8340368,1.6799525
-1.9260867,-0.0042420286,-0.073112376,0.48061818,-1.5490638,-3.4677699,1.114312,1.6465085
-1.4369427,0.01089379,-0.35852793,1.1119719,-0.32634887,-4.2260194,0.95490813,2.04166
-1.5845454,-0.02818336,-0.28207156,0.81687427,-1.0113679,-3.7191837,1.1478796,2.050045
-1.5108031,0.13301301,-0.3108215,-0.38883343,-1.0078856,-3.8575892,1.5276335,1.6734821
-2.984569,1.966514,-0.36898538,-0.45375997,-0.8279525,-3.4699407,0.63206565,0.93892235
-1.1938169,0.7517668,-1.1398906,-0.37222043,-0.49813002,-4.426539,1.4511874,1.4808177
-2.2837324,0.25818807,0.3389393,-0.23611611,-1.4990097,-3.5350995,1.300392,1.434062
-1.5968658,0.041515112,0.114375606,0.13475063,-1.8769127,-3.2397861,0.90332484,0.73038745
-3.080325,1.2262511,0.043289255,-0.43809924,-0.94283074,-3.6678789,0.5907857,0.7698144
-1.4463743,0.42935783,-1.0297539,-0.4283159,-0.49229205,-4.290797,1.4972322,1.709516
-2.933718,0.764857,-0.63212305,0.4196205,-0.21545124,-3.537022,0.055954814,1.0130028
-3.278089,0.8929332,-0.7567961,0.5923607,-0.37139052,-3.7780275,-0.019394103,0.95589286
-1.5181508,0.5883776,-0.7462237,-0.3493384,0.13159348,-3.7427218,0.95190334,1.3281996
-3.1328526,0.5478401,-0.9337931,0.7722404,-0.2129042,-3.7132888,-0.04850621,1.2251785
-1.5201944,-0.044406157,-0.14299093,1.1733303,-0.8490101,-4.0617166,1.045844,2.047126
-1.4584705,0.319347,-1.2181401,-0.35464764,-0.06687558,-4.477561,1.325255,1.720181
-2.3762257,0.31142965,0.09431755,-0.5052521,-1.5246444,-3.565058,1.305289,1.3723271
-2.2913747,0.61535555,-0.28342664,-0.56996495,-1.465443,-3.6285772,1.0885743,1.0597411
-3.1810184,0.7151599,-0.57467663,0.25716856,-0.33015928,-3.574087,0.11569853,1.1371136
-1.0652916,0.7673369,-0.940476,-0.10614858,-0.29365656,-4.565929,1.5434737,1.7438912
-2.217689,1.7698241,0.074248165,-0.017859288,-0.8760329,-2.5713882,1.4648625,2.2202187
-1.7092532,0.29640883,-0.12749194,-0.4485827,-0.6401548,-3.918827,1.1824977,1.2734596
-1.7215568,0.7671565,0.26511508,0.09526246,-1.2555394,-3.2871907,1.5630453,1.9701402
-1.8353869,0.71800137,-0.38783908,0.042982485,-0.36742032,-2.9740639,0.47251981,1.1367717
-3.0295134,0.8421712,-0.71370727,0.76064724,-0.35059026,-3.4926295,0.038580604,1.2413486
-1.241713,0.64437634,-0.47820172,-0.07279083,-0.40127638,-3.4641402,1.4959857,2.0295746
-1.8527887,2.4431145,-0.51959616,-0.06973296,-0.4951848,-3.157546,1.477745,2.0337965
-1.8356014,0.044723067,-0.03158173,0.23489064,-1.017448,-3.2617378,1.1513078,1.8834375
-3.4362457,0.9057038,-0.8371572,0.76214576,-0.2809345,-3.842061,-0.064382955,1.1466177
-1.3335687,0.18763454,-0.017683823,0.70356137,-0.21707013,-4.2203727,1.255028,2.0918589
-1.4769621,0.40470716,-1.118424,-0.59302044,-0.07831857,-4.2837663,1.2427162,1.4108721
-1.0228451,0.30598375,-0.96903086,-0.36621216,-0.27395,-4.5630217,1.7510407,1.8096468
-2.1300364,0.5813362,-0.1131569,-0.2908432,-1.400281,-3.0640287,1.550602,2.0776508
-1.8289021,1.5789682,0.2747029,0.2843477,-0.6583181,-3.1780436,1.5221465,2.2428184
-1.8932774,0.10847971,-0.12933405,0.47225875,-1.416884,-3.2812583,0.8160344,1.4666591
-2.850418,0.5466727,0.16810015,-0.6187794,-0.79119533,-3.664097,0.85484374,1.127759
-2.0004578,0.44875082,0.0054697003,-0.6412384,-1.1436795,-3.9303398,1.6789283,1.6811742
-1.5448858,-0.07377157,-0.11776695,0.5264485,-1.3323482,-3.577654,1.2860513,1.8569206
-3.1539483,0.6355838,-0.32256746,-0.30117926,-0.23037052,-3.776327,0.33517674,0.86663425
-1.4837437,0.06984155,-0.8245649,-0.07481648,-0.08464969,-4.1636524,1.0800153,1.6377028
-3.2540858,0.46310702,-0.77242297,1.0515407,-0.50807965,-3.8149397,0.12191499,1.656892
-1.4753093,0.48457667,0.19552137,0.6588941,-0.79746705,-3.4715974,1.2753252,2.1348367
-1.3438652,0.32026008,-0.5125397,0.06426569,-1.2004665,-3.6888888,1.2475206,1.5051345
-1.569065,0.13633044,-0.7367818,0.25412646,-1.5593414,-3.544849,1.0407603,1.3819352
-3.3940697,0.6335412,-0.7528091,0.32865256,-0.17575172,-3.8687322,0.06660864,1.0976925
-1.409102,0.41154054,-0.050290808,0.58844227,-0.8903552,-3.7382188,1.3244886,2.0024748
-1.545481,0.05203265,0.03029162,0.65243435,-1.282732,-3.8161173,1.1395377,1.6381872
-2.0889018,2.0873072,0.076957695,0.41944987,-0.33713895,-2.6145506,1.3234651,2.3005812
-1.8209002,0.33163714,-0.06935494,0.2215303,-1.448925,-3.4428875,0.93944216,1.2488437
-1.4675506,0.40685225,-0.24734919,-0.2524776,-1.1282294,-3.71724,1.5390685,1.6778655
-1.389405,0.34815237,0.052431695,0.38652465,-1.2062838,-3.6688666,1.2217495,1.5704191
-2.5997064,0.39872417,-0.012462551,-0.26509148,-1.296947,-3.65177,0.846044,1.1386671
-1.4555953,0.36438417,-0.12134562,0.51411337,-1.1557806,-3.2815628,1.223788,1.8852692
-1.7299019,0.09039029,-0.8545559,-0.28626224,-0.9496173,-3.7049656,1.3100542,1.6954284
-1.6488829,0.7581934,-0.7586836,-0.22840936,0.29287788,-3.7328906,0.9030202,1.5302393
-3.2871342,1.2558705,-0.201124,-0.28693587,-0.40575677,-3.685649,0.35478422,0.76348054
-1.9166932,-0.12039193,-0.00648084,0.154951,-1.5412081,-3.5069609,1.2677376,1.6769503
-1.1625272,-0.021230586,0.057107814,0.78135335,-0.6382457,-4.168631,1.2845885,1.9366255
-1.0184089,0.38568586,-1.2228041,-0.46874797,-1.0659829,-4.2125854,1.6218442,1.371747
-1.2834007,-0.018788958,0.13391638,0.9054817,-1.0592954,-3.731534,1.2289534,1.9009852
-1.329029,0.53733176,-0.24882294,1.1106989,-0.5798764,-4.010956,1.1962072,2.2226915
-3.4000375,0.8209643,-0.953182,0.6503657,-0.25802702,-3.987735,-0.028040228,1.0969938
-1.6593153,0.4246595,-0.16951168,0.923893,-1.0292983,-3.698344,1.1071333,2.067398
-1.4533181,0.33538678,-0.85227364,-0.13542771,0.12068767,-3.536013,0.7169378,1.3419861
-2.1479206,0.13150531,0.06842118,-0.4373301,-1.6558055,-3.625112,1.4837652,1.4803385
-1.366102,-0.008779266,0.12114075,0.7737168,-0.17791896,-4.059659,1.1534543,2.0625825
-1.8826274,-0.14335282,-0.025285574,0.8845675,-1.5671139,-3.4937658,1.1163348,1.9639161
-1.4037595,0.3988307,-0.47603983,0.23637645,-1.27014,-3.6198814,1.2411486,1.6323274
-1.5754766,0.61806244,-0.05181961,0.39925447,-1.8123446,-3.561706,0.99322677,1.0666624
-2.0337577,0.09459055,-0.19366942,0.075563386,-1.6985846,-3.5397267,1.1747808,1.4984028
-1.9139496,0.2671227,-0.052824315,0.9132434,-1.2434701,-3.7368438,0.87742805,1.7261668
-1.2467792,1.1413348,-0.9362003,0.0016032666,-1.0747024,-3.9903638,1.4072074,1.6584604
-2.5227275,0.26120272,-0.9930711,-0.24604663,-0.048388578,-4.1490464,0.45780674,1.0664814
-1.8594377,0.65700215,-0.05418469,0.03489242,-1.1146251,-3.3073256,0.893223,1.2590021
-2.4541395,1.9803885,-0.57212657,-0.2291904,-0.4001836,-3.269213,0.73353547,1.2699866
-1.9681835,0.14580825,-0.27924213,-0.22686887,-1.6738656,-3.490294,1.3695766,1.5304394
-1.9032999,0.40308744,-0.19564627,0.4131906,-1.0743486,-2.9929092,0.5917523,1.2981039
-2.4069448,1.8865745,-0.54700506,-0.21253768,-0.34246242,-3.3259091,0.8079435,1.3497798
-1.6411456,1.8904786,-0.24625,0.7890635,-0.9700883,-3.5413728,1.6765828,2.6053958
-1.4731425,0.9852806,1.1009617,0.9358678,-0.7968867,-1.1529144,2.1609702,2.5046144
-1.3203385,1.4675747,0.7239778,0.64780736,-0.03545774,-2.5962903,2.7420585,3.2318978
-2.0776465,0.9971688,0.24761307,0.5289227,0.49055448,-2.1997702,1.6743019,2.8321307
-0.484137,0.74069375,0.2591771,-1.0323747,0.562276,-1.0778304,2.0990746,-0.66163224
-1.8047128,2.755258,-0.6143711,0.5557955,-0.6106005,-3.235445,1.8248967,2.4981985
-1.6257393,0.8575575,0.91545665,0.4660672,-0.5139532,-0.49738106,2.033972,2.0486875
-1.8230867,2.9234738,-0.60817593,0.37768903,-0.52198255,-3.1405952,1.9712516,2.5043957
-1.8225816,2.1784003,-0.099749446,0.5995373,-0.569531,-2.8239217,1.6670533,2.4522245
-1.6469747,1.1216167,0.96438867,0.6862822,-0.6810166,-1.443606,2.2383199,2.8090005
-1.3032111,1.3639605,0.757077,0.71588665,0.1966956,-2.8827603,2.8293996,3.2837214
-2.8849964,0.8999971,-0.090768926,0.26840535,0.97727776,-2.5401225,1.9967451,3.4841352
-1.6501182,1.0979533,0.83571774,0.61482006,-0.75417346,-1.3699894,2.148019,2.635745
-1.4252675,1.2940137,0.41835853,0.30855656,-0.70757365,-2.951775,1.9978852,2.6046932
-1.3642354,1.4014904,0.8973557,0.7801693,0.1064481,-2.7091377,2.9243004,3.4106321
-1.4004515,1.3011183,1.0987234,0.9058196,-0.21775457,-2.2802985,2.650456,3.089705
-2.8882194,0.8482352,-0.1984771,0.16523367,0.7955147,-2.5709155,1.8404284,3.3058627
-3.0396023,0.8745175,-0.11435457,0.13949539,0.8041721,-2.5588527,1.8283089,3.3009775
-3.0896537,0.86809635,-0.18248464,0.1190486,0.9366976,-2.6720994,1.9667835,3.4736335
0.109812945,0.10900341,0.0997493,-0.05564338,-0.06342447,-0.08414446,-0.06594664,-0.049607918
-1.977173,2.5881453,-0.3158609,0.5387741,-0.5250384,-2.8205593,1.8550016,2.6152263
-2.3925395,1.1767247,-0.31543052,0.47902647,1.5417409,-2.3294601,1.6239969,3.0001476
-1.902136,2.5835366,-0.43333355,0.37690163,-0.3794692,-2.8242712,1.8111361,2.5497305
-1.2216033,1.259583,0.94620395,1.1200544,0.47015107,-2.8883681,3.1851056,3.6407878
-1.2741469,0.5411689,0.077860266,0.46080178,-0.4783028,-3.2277956,1.5666417,2.3432453
-1.0418568,1.3664767,0.93838274,1.0015906,0.29811323,-2.822834,3.2088797,3.475538
-2.0418181,2.6990616,-0.25718454,0.08739538,-0.3404151,-2.6363974,1.8516587,2.3749754
0.08985403,-0.0030038357,-0.036894247,0.023293957,0.02641952,0.001051873,-0.06070061,0.09393509
-1.9199892,2.1242006,0.11458765,0.44602624,-0.35974473,-2.3851435,1.7666781,2.5751917
-3.0258572,1.0206901,-0.2618817,0.23039229,0.95078504,-2.6872861,1.9584321,3.524182
-1.9911523,2.8219216,-0.3278636,0.3332838,-0.37607023,-2.8245716,1.8655218,2.501193
-2.6160595,1.0053629,-0.29016775,0.47928518,1.5942239,-2.5035195,1.6905628,3.1590598
-1.9626819,2.6061525,-0.18774934,0.3302472,-0.318866,-2.4378445,1.8666488,2.5054526
-1.7978704,2.6548774,-0.43441433,0.5733281,-0.48851714,-3.0707574,1.8813485,2.6011822
-1.6892124,1.5076888,0.28887942,0.6622728,-0.60680103,-2.9405482,1.6133693,2.579193
-1.6699078,1.1994954,0.30215147,0.312433,-0.13842632,-1.8712796,1.581499,2.4179933
-1.6184318,1.3389112,0.59266317,0.39662242,-0.5550782,-1.9511241,1.6342953,2.347147
-1.833525,2.1625404,0.0008199695,0.50569785,-0.50272024,-2.657847,1.9684907,2.8046322
-1.28215,1.2127317,0.7757968,0.70659274,0.24364349,-2.7093165,2.5735204,3.1763682
-1.4015332,1.3930459,0.6279631,0.7098409,0.062047128,-2.8044693,2.6041431,3.2472444
-1.2397162,0.82342297,-2.0341804,2.2489219,-1.0239961,-0.71242267,1.0905453,0.75076395
-1.8200368,0.025139533,-2.1754472,-0.58204603,-0.89736426,-0.17874165,2.1087031,-0.02366901
-1.4922647,0.5485469,-1.9508291,2.3740919,-0.70347166,-0.25842363,1.8456573,1.8093386
-1.241924,0.7387941,-1.9440783,0.06383146,-0.83500874,-0.40263903,1.6887954,1.1593571
-1.2972816,0.2906755,-1.510283,1.1108223,-0.8980937,0.4378506,2.9483674,2.0059142
0.35496813,1.0547042,-2.1201477,1.2952514,-2.3515246,-1.7403605,3.7332199,1.523474
-1.2504632,1.125562,-2.4492214,2.1089509,-1.2362452,-1.2392073,0.8724848,0.33387184
0.2004345,0.7524614,-2.2527902,1.194484,-2.0155063,-1.612546,3.3947358,1.5626256
-0.86952585,0.51182544,-2.475599,0.61019355,-0.7711378,0.1488089,2.3318522,0.58293957
-0.5896785,-1.2256556,-2.4207954,1.3506329,-1.2405083,-0.7509643,2.201835,0.36186874
-1.9794841,-1.3002201,-1.6327852,0.021825619,0.14621982,-0.07580718,1.7360746,0.38488832
-1.3986225,-0.83692014,-1.9623288,0.83828473,-0.6754902,0.5557882,1.8006175,-0.732913
-1.0229242,0.3243302,-1.2536329,0.45908788,-0.07999372,0.7363829,3.2052386,1.4414561
-0.7480345,1.8830079,-2.9172626,0.28153017,0.09788128,-0.06789475,2.844373,0.43452498
-0.57675356,-0.52324736,-3.2158067,0.48628247,-1.9084384,-1.9926748,1.9548961,-0.27058646
-0.70167756,-0.018403606,-1.6521885,0.41440192,-0.49890226,-0.043844834,1.4346055,0.49513516
-0.36433724,-0.6730873,-2.8731143,0.4838692,-1.4061193,-1.4425778,2.0984685,0.140654
-0.8889154,-1.0140854,-2.7792628,0.6599914,-0.6019298,-0.8579859,2.1082509,0.85740864
-0.7807899,-1.0373374,-2.9399147,1.3967458,-0.8911254,-0.5705162,2.324418,0.517471
-0.48608428,-0.52380913,-2.3414652,1.7479172,-0.79843515,0.0010368878,1.9350855,-0.5162869
-2.4443457,-0.5539205,-1.5652795,-0.10541878,-0.5107541,-0.3202146,1.2362859,0.33885497
-0.65405387,0.043416623,-2.1772382,1.6436636,-0.78338486,-1.0784385,1.8557107,1.8640454
-0.5989865,0.18196288,-1.5103424,0.45410675,-0.43252763,-0.07716045,1.2876524,0.492186
-1.2497406,0.35930833,-1.7554208,2.2727592,-1.1094192,-0.1419812,2.1718113,1.9446676
-1.3052415,0.4841629,-2.3184924,-0.5848651,-0.06095877,-0.2064733,1.7942147,0.037719306
-1.8632052,-0.41113916,-2.1683915,-0.20366596,-0.20403288,-0.35477415,1.4093889,-0.12678464
-1.9923173,0.70282304,-2.2123673,-0.15220283,-0.37729734,0.2894605,1.8581859,0.063588925
-0.47786915,1.0556281,-1.3610228,-0.05603576,-0.09256926,0.5196469,2.3056862,0.21642557
-0.3444331,-0.16331124,-2.5548174,1.5911367,0.73315066,-1.1146902,1.6443939,1.0289503
-2.1940486,-0.6568212,-1.7290212,-0.020185318,0.20739476,0.08192817,1.4270625,0.034689333
-1.5566802,-0.20957074,-1.8743699,-0.4893732,-1.0970029,-0.3745433,1.8281689,0.1155219
-1.5333967,-0.44855735,-2.2195058,-0.5666717,-0.06679728,-0.40632027,1.7072246,-0.3347625
-0.77944374,-0.032000106,-1.169312,0.42483652,-0.44278905,0.24825895,3.3701508,1.8185511
-0.5186533,0.48302603,-1.2247475,0.36250237,-0.21112105,0.56686825,2.054952,0.6465773
-0.12861873,-0.81364924,-1.816653,1.7021791,-0.69465446,0.053110342,2.137386,-0.7302949
-0.13995947,-0.35582232,-2.914724,0.77577907,-0.69749177,-0.801836,2.0568879,-0.5827787
-2.0387394,-0.360428,-1.6612839,-0.1981651,-1.2391124,0.08448512,1.8380069,-0.19051515
-1.2208009,0.052574396,-1.8719988,2.3412812,-0.6447656,-0.26728547,1.6336888,1.4236398
-1.9629447,-0.44226018,-1.9333286,0.32240373,-0.33901656,-0.08782822,1.2401981,0.100016005
-0.8040262,-0.048639406,-2.7957227,0.7388473,-0.78458434,-1.1028126,1.2484436,0.35188287
-0.37318543,-0.9432069,-1.7318453,1.7090176,-1.0641083,0.06862023,2.2110963,-0.3310467
-0.6273941,0.29482308,-2.7685552,1.4052781,0.84987205,-0.28274027,2.0217557,0.8155493
0.052750368,0.89974,-2.3132803,1.0070055,-2.066543,-1.7378668,3.361166,1.6581795
-0.14423805,-0.256685,-3.0120995,0.67220545,-0.64633846,-0.8732093,1.9943043,-0.59143984
0.056588106,-0.21237108,-2.3493648,1.2545508,0.46298337,-1.264931,1.582571,0.8117619
-1.4312719,0.68774736,-2.1378706,2.6235464,-0.5636049,-0.44634786,1.4360787,1.3252105
-1.5501376,0.5909065,-1.9633503,2.6978073,-0.8136374,-0.41818306,1.8341695,1.899399
-0.22109877,-0.07001509,-2.4511805,0.83069813,0.6594125,-1.1917564,1.7700975,1.1393392
-0.33608902,-0.47341913,-2.4831388,1.0397284,0.51941055,-1.4724222,1.8510139,1.3814917
-1.1880734,0.7946771,-1.7658124,2.7119071,-0.078228645,-0.007400737,1.6738468,1.4062986
-2.4241874,-0.22288209,-1.8200008,-0.22361365,-0.011015888,-0.28872892,1.2834315,0.30156133
-1.9435256,-0.43943202,-2.1389594,-0.28751367,-0.23511088,-0.6544895,1.2753674,0.26651177
-0.4775499,-0.8217305,-2.0358713,1.7942474,-0.61229765,0.39219332,2.3757732,-0.39878017
0.018698376,-1.1171819,-2.167286,1.1343756,0.5507606,-1.29956,2.3260512,1.2793505
-1.1294901,0.2104302,-1.2438385,0.3514424,-0.8858158,0.6340025,3.0864875,1.2134808
-1.2236472,0.18888634,-1.6247542,0.20191786,0.3734578,0.9779204,2.9018557,0.8022295
-2.3060663,-0.7252375,-1.8304135,0.054512016,0.10697975,-0.27717853,1.2618682,0.25112227
-1.8098743,-0.93834084,-1.5061328,-0.2404266,-1.10222,-0.21452866,1.820332,0.18209314
-1.2134553,0.35135284,-1.9916848,2.5449345,-0.7685814,-0.5201572,1.6909579,1.5436419
-0.7613551,1.3833903,-2.92741,0.8101302,0.3280109,0.32865825,2.7313929,0.20823067
-0.9009061,1.044502,-2.889938,-0.21277265,-0.9860085,-1.3347462,2.8215282,1.606077
-1.1017965,1.2143102,-2.469687,2.1265323,-1.0373045,-1.0269731,1.1385525,0.50586385
0.4363197,0.97029126,-2.0167317,1.1841457,-2.177817,-1.8618094,3.8919668,1.5985246
-2.3417952,-0.40219155,-1.567469,-0.18484306,-1.7135147,-0.5514037,1.7959853,0.9408961
-2.5157466,-0.13261867,-1.6643128,-0.22757486,-0.9728653,-0.33998287,1.438381,0.4711162
-0.86709505,0.80347496,-1.6193178,0.010879519,0.09644012,0.7425379,2.3290272,0.14342532
-0.109579265,-0.6328012,-2.3715572,1.3033139,-0.73797756,-0.40256375,1.9920595,-0.6209554
-0.01496184,0.27942148,-2.032594,0.7582278,-2.246032,-1.3007691,3.1768618,1.0535618
-0.6410043,-0.26463136,-2.0912936,1.0339262,0.72346693,-0.73668927,1.9087799,1.7066517
-0.40437934,-0.38165605,-2.3778737,0.9715166,0.4444345,-1.3795547,1.7114582,1.4169595
-2.6380658,-0.48116243,-1.5594988,0.118335515,-0.70885557,-0.28055304,1.2087057,0.5285669
-1.8934257,-0.57222986,-1.9685689,-0.35112888,0.16723864,-0.13842618,1.6424781,-0.15945219
-1.0107843,-1.2033707,-2.5988243,0.9217628,-0.66566044,-0.8014792,1.8328642,0.74892086
-1.4364808,0.34941876,-2.142942,2.3107045,-0.75751203,-0.37180763,2.0488667,1.9311578
-0.7029134,-0.1637603,-1.2130811,0.4246261,-0.21184404,0.38615707,3.500633,1.7348769
-1.5463338,0.46246248,-1.9960343,2.4573529,-0.34319404,-0.07477185,1.5871521,1.4567038
-2.092599,-0.16124302,-1.4738107,-0.061755043,-1.2873186,-0.3810416,1.5462123,0.9499786
-1.1595207,0.817848,-1.417517,-0.34581882,-0.118624315,0.63499445,2.1783628,0.040055744
-0.39957404,0.2743824,-3.1759398,1.534728,1.2814543,-1.0147039,2.071394,0.84679747
-1.3948348,1.0150574,-2.6508946,2.3757544,-1.2037894,-1.2659773,0.9961611,0.35601377
-0.23867363,-0.6569425,-1.6883577,1.5191069,-1.1475905,0.09836862,2.143259,-0.51552624
0.05082907,-0.4436439,-2.501651,0.92049813,0.83553904,-1.3284123,2.1168394,1.0281816
-2.0634778,-0.47679982,-1.5930325,-0.24203584,-0.2751543,0.103954464,1.688888,0.17099789
-1.0880381,1.1361976,-3.061217,-0.09894884,-0.8025713,-1.2221153,2.5608625,1.4271393
-1.9997998,-0.73271346,-2.0106444,-0.097819686,-0.24881172,-0.1025289,1.5254478,-0.33236605
-1.5205535,1.1437579,-2.3999069,2.0093079,-1.0902245,-1.0244932,0.85749936,0.48909703
-2.3648055,-0.35252064,-1.4201554,-0.19450389,-1.0896848,-0.2754756,1.6603541,0.86629385
-2.5307448,-0.32056388,-1.6171093,0.061512187,-1.2010744,-0.54555225,1.256322,0.7748243
-1.3719378,0.38982666,-1.9307572,2.489872,-0.7385899,-0.34299764,1.6750673,1.5245897
-0.322614,0.11144763,-2.399077,0.46290267,0.62556905,-0.5946174,1.8586848,0.7766254
-0.20250659,-0.41490725,-2.3853521,0.733669,0.6630311,-1.300007,1.8690025,1.2476532
-0.36367035,0.6745276,-2.1925342,0.16565832,-1.0574006,-0.49484143,2.3234506,0.75932235
-1.3274466,1.0619075,-2.4186249,2.0006986,-0.9876408,-1.0954303,0.9251246,0.61665714
-1.2360493,1.0324804,-2.0770872,2.1766934,-1.286396,-0.9712349,1.1112312,0.78255373
-0.51123154,1.0693208,-1.0485379,-0.96586686,-0.30893803,-0.12334292,2.7155674,-0.030133719
-1.4223752,1.0038613,-2.0202894,-0.6102445,0.015914617,0.23920494,2.4136562,0.552832
-0.013194711,0.71462077,-2.2004006,0.95311457,-2.1046124,-1.5749156,3.216453,1.5895288
-1.8937163,-0.9110511,-1.7589463,-0.12900808,-0.2751699,-0.20772654,1.459183,-0.16909516
-1.2102151,-0.1653585,-3.0521438,1.620026,-0.5308872,-1.1685042,1.058195,0.46212325
-1.6470032,-0.30975354,-1.566268,-0.57994294,-1.2375829,-0.026376052,2.353399,0.45329493
-0.6145315,0.75398254,-1.9210111,0.50178623,-0.5085851,0.39669693,2.2399275,0.44574487
-2.1886194,-0.59048873,-1.6665919,-0.36707383,-1.3753715,-0.3011083,1.8591537,0.14257361
-1.4955413,-0.12749627,-1.4664211,-0.02610176,-1.439418,-0.034691066,2.1617696,1.0345608
-2.5181766,-0.6627369,-1.7959509,0.26399463,-0.21209592,-0.16411763,1.1872168,0.19683439
-0.38081807,0.3664968,-2.8862662,1.0632522,1.0506815,-0.6481324,2.18405,0.8893628
-0.80839896,-1.1891226,-2.0692434,1.2556957,-1.1145597,-0.20659779,1.9609655,-0.12410189
-1.3374003,0.08621645,-2.7710204,0.24298054,-1.5169448,-1.198302,2.6161141,1.7762041
-2.1385431,-0.38228148,-1.7465748,-0.24070007,0.4078355,-0.021777643,1.6386992,0.6525493
-2.4284697,-0.77071124,-1.7301502,0.15223646,0.043125328,-0.2820805,1.2844751,0.6857599
-0.58273655,-0.216248,-2.0324001,1.2142556,0.72781074,-0.5523525,1.9519435,1.554479
-2.6567066,-0.18370622,-1.5667638,-0.08151154,-0.8344505,-0.23357119,1.3325711,0.48931012
-0.80300117,0.12481527,-2.453669,1.2749078,-0.73451203,-0.9164686,1.2649074,0.82935804
-0.28450537,0.0065150354,-1.3557988,0.021624226,-0.77700895,0.42462566,2.7930567,0.27729243
-1.3005618,0.88501555,-2.2557893,2.2498693,-0.98402256,-0.75324374,1.0022686,0.55221665
-0.41632918,-0.19094524,-2.6949897,1.6227555,0.8039285,-0.94813114,1.7368882,0.9735612
0.05695365,-0.6521422,-2.1558764,1.1456296,0.62048525,-1.1129521,2.0537446,1.0924913
-0.63322806,-1.2307788,-2.035985,1.2344297,-0.5294264,-0.08763823,1.8899312,-0.06099129
0.34375066,-0.6725027,-1.205177,0.96523726,0.20181736,-0.41763192,1.426589,0.06213751
-1.2240263,0.7223249,-1.8572661,2.2401125,-0.77657497,-0.35133007,1.4454716,1.2801839
-1.3693366,1.2841629,-2.2363865,2.263201,-1.3029442,-1.0048742,1.0353088,0.5467591
-1.1793427,1.2866673,-2.932507,-0.21498291,-0.7661862,-1.2273953,2.7009199,1.6356404
-2.4828012,-0.27803987,-1.6179731,0.0080985045,-0.16312683,-0.01652505,1.4057705,0.60089934
-1.3438594,0.33402252,-1.8804109,2.4051893,-1.0394185,-0.4183426,1.5344483,1.3102263
-1.509278,0.6390992,-2.3579533,2.4678063,-1.0037827,-1.4421196,0.6270871,0.5717698
-1.3995589,0.39654064,-1.8879888,2.3903484,-0.8313578,-0.36605936,1.7686777,1.6903933
-1.6278185,0.76771665,-2.516423,2.231425,-1.035061,-1.1453153,0.8328806,0.5365448
-1.3311088,-0.86368936,-1.7806044,1.2457703,-0.16493893,-0.78611445,0.64264864,0.7638231
-0.76219666,-0.7462636,-1.310195,0.018325405,-0.7451853,0.36798832,3.4656289,1.0814617
-2.6659606,0.18004656,-1.9209088,-0.0772192,-0.7544663,-0.34002715,1.4236345,0.8287089
-0.57773286,-0.93957883,-2.1652596,1.5125829,-0.7026775,-0.11546105,1.9704753,0.09106976
-1.8146167,-0.6680519,-2.13726,-0.24355705,-0.3898681,-0.2417592,1.6173604,-0.4271299
-1.0458503,0.123471,-2.5250273,0.28284493,-1.1377738,-0.9386253,2.2985847,1.5616744
-2.1550598,-0.41974667,-1.9652975,0.03909041,0.20193228,-0.27482888,1.043275,-0.012175996
-1.5858694,-0.59505934,-1.4180298,-0.3530587,-1.2882069,0.16930738,2.3610034,0.32248282
-0.52106553,0.9531842,-2.6119912,0.8242493,-0.086171955,0.48140833,2.558359,-0.103193544
-0.5574687,0.96834356,-1.3639222,0.028047599,0.16386065,0.49737164,1.7838953,0.201124
-1.589311,0.019143559,-1.9525578,2.7046616,-0.69901687,-0.4216296,1.5189724,1.5479102
