0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.086226314,-0.10814926,-0.12540439,-0.2183201,0.13930683,-0.6186592,-0.24536358,0.61022294,-0.107757464,0.24228595,0.4251192,-0.9423467,0.2793541,-0.38173968,-0.0799004,0.5169203,-0.11306659,-0.2983414,-1.0882698,0.42104667,0.6635443,0.17875433,-0.03973179,-0.9164096,0.47577175,0.47787404,-0.94758433,-0.6390614,0.093796425,0.07261551,-0.6583326,0.21269816,0.12291944,0.4428315,0.33928466,0.36553952,-1.0147594,0.7232333,-0.3326021,-0.33109108,0.8532988,0.9175009,-0.28247523,0.6561375,0.18972477,-0.028181208,-0.29545498,-0.06397402,-0.6294385,0.039421007,0.9310177,0.43131462,1.1345384,-0.064762205,0.9214206,-0.110138886,0.107224196,-0.66496336,-0.1865591,-0.16126165,-0.42505398,0.03175864,-0.47473145,-0.07048853
-0.011400094,0.012131151,0.0054662675,-1.5644357e-05,-0.014931241,-0.005285602,-0.0038642846,0.0015998613,0.0042282306,0.009936407,0.0024476591,0.015489424,-0.0016794559,0.005324358,-0.01138196,0.010621097,0.001545595,0.005240701,0.010537252,-0.010701846,-0.0011382438,-0.00177693,0.011061134,-0.005515866,0.0019225832,-0.0049424376,0.0033802725,-0.0024675503,0.006183453,0.0062147863,0.009442272,0.015424792,0.006994754,-0.012393627,-0.0087841805,0.0151827205,-0.002552554,0.004153168,-0.01240305,0.008684233,-0.010550277,0.014042482,0.0030503832,0.0019044373,0.015370177,-0.012330405,-0.013639856,0.01160562,-0.0028773192,-0.011904668,-0.0061560366,0.013418637,-0.0044215526,6.466359e-05,-0.0028544515,0.0125209745,-0.0007216744,-0.009750327,-0.00874275,-0.008292176,0.0098656155,0.0014245268,-0.008791551,-0.0050885733
0.20157745,0.03135501,-0.0092782285,0.03298329,0.5786394,-0.3248455,-0.6318364,0.5352655,-0.21105301,-0.016358173,0.0022656494,-0.7381952,0.71462935,-0.07381098,0.17679988,0.44155198,0.043611508,0.27313724,-0.70760995,0.15705843,0.67291284,0.16533525,-0.11977976,-0.6827842,0.005878025,0.7391989,-1.068178,-0.41005653,0.22083354,-0.016619958,-0.53917193,-0.21581732,-0.19528785,-0.060820475,0.40417233,0.32323444,-0.53964674,0.14026223,-0.07646752,0.021232098,0.3125808,0.15772781,-0.5285883,0.2809169,0.29017848,-0.2914771,-0.39216217,-0.43855035,-0.7305152,0.24466592,1.0607009,0.44035333,0.55941826,0.23369488,0.6109611,0.051336396,0.28104675,-0.72065127,-0.29351187,0.022409204,-0.13759795,-0.37925777,-0.28577077,0.17068842
0.7407698,-0.25451708,-0.020257019,-0.7188493,0.14116983,0.046918202,-0.5377122,0.5924078,-0.46811807,-0.1884095,0.15643412,-0.44618577,0.1872191,-0.6791091,0.69944113,0.41785717,0.076395445,0.15006915,-0.5175353,0.43746027,0.8692451,0.39260086,0.35632256,-0.9091649,0.31967527,0.6866491,-0.7518605,-0.07975924,0.36753684,0.31776804,-0.47217646,0.17110175,-0.043185934,0.5047322,0.36989224,0.7190118,-1.24477,0.55860215,-0.29207638,0.106812336,0.58289194,0.4253089,-0.4089335,0.5705479,0.004011502,-0.32603753,-0.13869007,-0.3191799,-0.60208285,0.11569005,1.4611949,0.07981487,0.48397258,-0.5528105,0.52311146,-0.2804171,0.2830078,-0.8858129,-0.56017953,0.021215409,-0.44713065,-0.66588765,-0.68646467,-0.3702279
-0.069623075,-0.011312534,0.2814893,-0.093620636,0.42968503,-0.63088274,-0.4999515,0.65563065,-0.31429258,0.20128591,0.04171899,-0.8200701,0.9123716,0.015051813,0.31865963,0.07410518,0.12200304,0.51671636,-0.6968641,0.592265,0.20175903,0.7047823,-0.45822176,-1.6089197,0.28863573,0.84453243,-1.0659932,0.05079745,0.31314433,-0.12747592,-0.8240252,-0.4498676,-0.36556387,-0.08498507,0.32492244,0.17785002,-0.7979951,0.059063517,-0.22489819,0.5777268,0.12505832,0.31617305,-0.45807442,0.48048913,0.540436,-0.5773938,-0.9495195,-0.92640257,-0.4633848,0.13929878,1.0306581,0.30575025,0.67804384,0.34010705,1.1722211,0.096809246,0.6760603,-0.44983774,-0.1857841,-0.02530277,-0.2890917,0.3581238,0.3885646,-0.21843928
0.17866191,0.1455349,0.008175339,-0.08602008,0.7502691,-0.3360921,-0.7196497,0.5097537,-0.31902593,-0.00022277595,0.11109439,-0.7381702,0.7112845,-0.007752571,0.3520013,0.44496545,0.24011095,0.2889044,-0.65927094,0.32176575,0.5717388,0.063039675,-0.34263006,-0.606871,-0.046600092,0.6429439,-0.93287694,-0.29589665,0.21569577,0.026917996,-0.44333616,-0.20107493,-0.17967695,0.19563352,0.3938376,0.5242269,-0.53183025,0.2820823,-0.240486,0.00811362,0.44752556,0.10922761,-0.4453103,0.19785397,0.29606864,-0.37487078,-0.28424108,-0.3777638,-0.6197474,0.19748391,1.0972083,0.3080629,0.7589939,-0.015506399,0.63886714,0.043457277,0.22142963,-0.65936416,-0.31191078,-0.059195,-0.33639032,-0.24417485,-0.24751507,0.07444542
0.69850963,0.08954314,-0.39544046,-0.21423274,0.43688095,-0.24309623,-0.8862644,0.5493921,-0.10342896,0.31572998,0.28042418,-0.9645606,0.66960996,-0.47315904,0.38158277,0.5991707,0.057141546,0.088990286,-0.35814378,0.4546713,0.975665,0.010674995,-0.025694197,-0.70988,0.15469058,0.64104515,-0.67921555,0.028348029,0.20504206,-0.20256971,-0.48290673,0.12748194,0.25742516,0.19020101,-0.04677242,0.5639104,-0.87967545,0.15783064,-0.15144044,-0.50242066,0.62965,0.28691822,-0.8216137,0.6431621,-0.028392076,-0.20768882,-0.02709281,-0.5055795,-0.5877937,0.426683,1.5128769,0.28049365,0.6922354,-0.36912975,0.99258673,0.05808248,0.66691595,-0.7519953,-0.12251364,0.08185302,-0.11769559,-0.41641518,-0.665184,-0.61807126
0.01974113,0.21022712,0.049079064,-0.15697305,0.42821297,-0.5316577,-0.20238566,0.72732705,-0.31446734,0.15753637,-0.016913794,-0.7599356,0.85236984,-0.17116189,0.1846098,0.06759791,-0.086162694,0.5801658,-0.6868148,0.30531013,0.47811854,0.6809128,-0.30196637,-1.344512,0.26224968,0.5242782,-1.1586443,0.06392598,-0.052698005,-0.3977188,-0.70259017,-0.53462565,-0.3187266,-0.19963233,0.20093028,0.13708264,-0.53015035,-0.17964227,-0.094900504,0.5520804,0.14316331,0.23617466,-0.16068986,0.7123153,0.5528906,-0.8386319,-0.72655326,-0.6017354,-0.5331493,0.0059231212,1.1565329,0.54304236,0.89277214,0.52370155,1.0662664,0.31058085,0.633395,-0.91474706,-0.16290374,-0.13002557,-0.20585865,0.34838814,0.21996674,-0.33262312
0.098101504,0.13151848,0.15221873,0.09076737,0.87489223,-0.3974609,-0.66500545,0.48876005,-0.40382737,-0.07053986,0.104509935,-0.6857857,0.7034214,-0.013461604,0.27671894,0.5479352,0.15978931,0.2756868,-0.8656189,0.3212195,0.435818,0.13113512,-0.29395568,-0.65888524,-0.0030975197,0.6374386,-1.0655028,-0.23442808,0.2154856,-0.08061477,-0.7208551,-0.19173452,-0.16168384,0.03000168,0.4714818,0.40657374,-0.47333038,0.24326447,-0.13634364,0.03590743,0.39586237,0.2359268,-0.42007932,0.0775089,0.39478528,-0.30645508,-0.36732048,-0.40191057,-0.62769645,-0.086247526,1.2373294,0.2961702,0.63242114,0.06603731,0.8104927,0.12223354,0.28950235,-0.53983283,-0.27628672,-0.10746663,-0.22555774,-0.31120786,-0.31024402,0.1564536
0.2248767,0.43008617,0.22943366,-0.37498918,0.83530986,-0.11853823,-0.19191164,0.6983334,-0.2889786,0.42322457,-0.59417504,-0.74706405,0.9774814,-0.08172742,-0.31480274,0.28382194,-0.1362051,0.10629971,-0.8393509,0.5399617,0.42448342,0.47505713,-0.53909254,-1.2841067,0.2615023,0.46055934,-1.6026442,0.17952023,-0.04664649,-0.08608134,-0.73936486,-0.5504772,-0.18870942,-0.6137527,0.015002794,0.05962511,-0.3051421,-0.033527218,-0.25730187,0.34428102,0.66690034,0.037818234,-0.6109759,0.36166027,0.71989673,-0.51583886,-0.5858459,-0.5897572,-0.5982332,-0.3167088,1.0379303,0.66420615,1.0982274,0.63232285,0.9951489,0.6532298,0.8336261,-1.0962365,-0.18242697,-0.2884665,-0.069140024,0.30459923,-0.036511507,-0.6075576
0.057900652,0.13421567,0.15091528,-0.12562682,0.45661864,-0.5333472,-0.62992835,0.77215475,-0.40117928,-0.13824926,0.2573853,-0.5874883,0.6859047,-0.13113,0.4297268,0.11028571,-0.0011207325,0.67785865,-0.5988683,0.7671484,0.332313,0.657964,-0.339725,-1.5168543,0.10200017,0.837499,-1.2809863,0.02367677,0.25083598,-0.05108059,-0.9371097,-0.14143334,-0.54538095,-0.24652088,0.72946954,0.24955331,-0.6566023,-0.20132151,0.4020236,0.6674758,0.25691664,-0.105874576,-0.51852596,0.16645,0.21045297,-0.31519958,-0.76154435,-0.81989336,-0.37069243,0.22089998,1.0109491,0.44665435,1.017443,0.24847884,1.114814,0.010581871,0.68321466,-0.46739727,-0.2875133,-0.46536168,0.1305972,0.64754546,0.1952938,-0.16381073
0.06229289,-0.4223575,0.14784421,-0.32756865,0.40480885,-0.5316226,-0.2676343,0.5731656,-0.29575473,-0.22447333,0.31891045,-0.6218569,0.6688315,-0.66679794,0.16522172,0.45829213,-0.25900927,-0.52015567,-1.0130808,0.22120047,0.6000653,0.7880418,0.011870756,-0.38230154,0.21865582,0.9883784,-0.6239907,-0.31403914,0.11760477,-0.08919601,-1.1708692,0.40419966,-0.12877327,0.21348086,0.2503983,0.8087453,-1.091082,0.30285007,0.32854012,0.08201554,0.5497635,-0.0065187905,-0.39269307,0.56459945,0.09786782,0.076492,0.028922655,-0.36910257,-1.0491889,-0.25142938,1.1605203,0.5724771,0.5540923,-0.12605818,0.25176698,-0.008531933,0.49214697,-0.88312805,-0.6774456,-0.4459956,-0.5595849,-0.90999746,-0.55492646,0.42928848
0.22207709,0.46146047,0.18796471,-0.43937767,0.15248898,-0.83772045,-0.8322832,0.98697597,-0.0896204,-0.1468579,0.2477705,-0.8490961,-0.13599968,-0.042382002,0.35644892,0.526983,-0.23379245,0.22755702,-0.9993347,0.5520765,1.0569137,0.3341966,-0.07990374,-0.8844037,0.061307162,0.70571995,-1.3727368,-0.50187033,0.14825809,0.11604285,-0.14085811,-0.08745184,0.21758156,0.23114946,0.37198716,0.04708428,-0.51899165,0.54810333,-0.5496868,-0.2074781,0.34224156,0.60774535,-0.49328697,0.31984848,0.0017405392,-0.0035069955,-0.07420864,-0.3759588,-1.1032084,0.3398515,0.7467632,0.319621,0.9238183,0.13160601,0.41868052,0.21885647,0.18850759,-0.676864,-0.030455302,-0.4914249,-0.48847008,-0.6294695,-0.17220701,-0.23044863
0.17811447,0.21027127,-0.24230577,0.39108562,1.018547,-0.6188941,-0.5355703,1.0393744,-0.9339849,-0.34970212,-0.1447488,-0.78940535,0.6315801,0.270092,-0.29476938,0.29230186,-0.19960585,0.1578618,-0.5605967,-0.016308794,1.1533906,0.4014719,0.2920999,-1.0913098,0.51608694,0.34992296,-1.8473126,-0.268202,0.5063822,-0.48892882,-0.7531428,-0.12709819,-0.58560187,-0.2619277,0.6209853,0.2176063,-0.16843857,0.2723669,0.23333083,0.9078332,0.64062333,0.24377306,-0.22706912,0.33704105,0.38379785,-0.86037683,-0.31469563,-0.2927532,-0.22524877,0.11363094,1.5729845,0.56207925,0.7313164,0.47985435,0.45391232,0.09203072,0.37441403,0.022428572,-0.5217194,0.13343562,-0.15072441,-0.32612315,-0.5031586,0.023721268
-0.026868345,-0.19754358,0.68784964,0.36128598,0.014891391,-0.72413594,-0.7681861,0.14376171,0.0651122,0.35038784,0.46574086,-0.8156692,1.0362482,-0.08257693,-0.2699054,0.2967565,-0.014939549,0.36779293,-1.0393039,-0.015127157,0.8906616,0.43342146,0.12732688,-1.0169886,-0.34774908,0.6815251,-1.3546898,-0.13347574,0.41492814,0.10994695,-0.30929634,-0.81487644,-0.25337765,0.047083687,0.5068796,-0.00032741993,-0.75769097,0.14063272,-0.18278518,-0.11783327,0.31972384,0.18237112,-0.9917728,-0.3288771,0.11696504,-0.46650085,-0.5516965,-0.4664558,-0.76829857,0.056986373,1.1470422,0.6257306,0.4499654,-0.2732477,0.44701466,0.18650065,0.627958,-0.69852835,-0.5562049,-0.24460553,-0.08041721,-0.44368994,-0.7799589,0.13687691
0.5305976,-0.25324398,-0.4219242,-0.052472197,0.3304271,-0.5194339,-0.82325333,1.0223821,-0.22070488,0.2772525,0.46163476,-0.5867802,0.4730593,-0.71124643,0.06254361,0.528011,0.090769224,-0.039858058,-0.88170075,0.91755885,0.54412323,0.8656396,0.6532536,-0.25865078,0.14379956,0.49691114,-1.4890468,-0.015898978,0.63736415,0.15479387,-0.361059,0.29210326,-0.38336417,0.01186525,0.10798103,0.7246308,-0.8767378,0.7907686,0.30167577,0.16939189,0.7343512,-0.018650709,-0.34122497,-0.19089827,0.07827879,-0.3240412,-0.43453315,-0.09077322,-1.003716,0.088528395,0.7774461,0.52053756,0.7198214,0.0042807567,0.25543755,0.13440298,-0.024635507,-1.076641,-0.32224363,-0.22385247,-0.50011355,-0.113465026,-0.90684915,-0.044147257
0.122929916,-0.1167193,-0.07043299,-0.44287124,0.41391695,-0.17484444,-0.47076008,0.8871235,-0.66660964,0.17931187,0.31967512,-0.6670812,0.11521527,-0.7467994,0.34216124,0.27534083,0.07305058,0.08615415,-0.81788784,0.65969205,0.49401233,0.49771518,0.07685652,-0.8759946,0.29188696,0.9204736,-0.8000698,-0.14772671,0.23188725,0.16208796,-0.6467591,0.18949337,-0.7392955,0.19806315,0.5008711,0.5685261,-1.0389342,0.44914424,0.027016316,-0.2284111,0.7887139,0.33944654,0.043951094,-0.014628768,0.69180524,0.2196723,-0.37114084,0.19546945,-0.71213,0.35452023,1.0579609,0.23948099,0.56805825,-0.5319737,0.6080191,0.08058101,0.625857,-0.7472838,-0.5591048,-0.31117097,-0.17814946,-0.5468658,-0.8165714,-0.3111799
0.30507824,0.2505107,-0.098952785,-0.076990224,0.59312266,-0.6837261,-0.31091735,0.70247996,-0.4083788,0.21066552,0.25232026,-0.73726475,0.83011115,-0.0912628,0.3549728,0.929567,0.1511972,0.19947584,-0.38433468,0.6682432,1.0981811,0.11662747,0.02811828,-0.45859092,0.183213,0.69585985,-0.8947451,-0.063131236,0.32931495,-0.03518366,-0.13792193,-0.13620885,-0.41269785,0.28954545,0.20661661,0.380522,-0.87711895,-0.09233686,-0.13126333,-0.38084444,0.45843017,0.06439108,-0.77204,0.09819906,0.24683309,-0.33892554,-0.19692,-0.68347824,-0.6772813,0.20226301,1.1394111,0.2467391,0.79632515,-0.28373832,0.7944221,0.255204,0.38752925,-0.5594513,-0.2671302,-0.4161492,-0.2836694,-0.78309166,-0.35122028,-0.0060359356
-0.11735916,-0.10452677,0.11198879,0.04083022,0.20640446,-0.8600114,-0.66970587,0.71250904,-0.38206875,0.09364469,0.2803301,-0.9844892,0.89709693,-0.0093446,0.4964007,0.033733614,0.16834703,0.6680758,-0.6279993,0.59995836,0.31444687,0.6566237,-0.18846262,-1.5074697,0.23496778,0.8422171,-1.0093994,0.033153865,0.42553425,-0.08925323,-0.69733053,-0.3552125,-0.46394464,-0.04484061,0.41223943,0.18031558,-0.5441771,0.10929996,-0.16180632,0.53722364,-0.047981016,0.21780677,-0.2600673,0.6216803,0.4315524,-0.4875845,-0.8999921,-0.85158247,-0.4299454,0.29074416,1.1201375,0.20212024,0.63557976,0.29598227,0.9014023,0.090317816,0.5048277,-0.6797163,-0.23646265,-0.2896737,-0.2478397,0.32731584,0.3410729,-0.007899699
0.17128076,0.2473936,-0.6018256,-0.29659835,0.55943584,-0.30555502,-1.2249248,0.45510915,-0.31087124,-0.032532535,0.40204734,-0.36624035,0.73556715,-0.5131593,0.36414245,0.3181851,0.059648354,-0.048141282,-0.35433602,0.41732743,0.59703094,0.11550981,0.067789674,-1.0749676,0.4159884,0.9056385,-1.0406767,0.21681951,0.24532795,-0.30886087,-0.856891,0.35031602,0.17475963,-0.056223568,0.02285753,0.7096206,-0.8355277,0.22968036,-0.53236663,-0.41688347,0.6838144,-0.07403824,-1.0157248,0.5912226,0.30957317,-0.7404458,-0.20753334,-0.4026302,-0.33244264,0.59130955,1.0758489,0.2961499,0.43097287,-0.20805061,0.986892,0.013848297,0.45352158,-1.1337242,-0.13275936,0.121143855,-0.0300001,-0.32178634,-1.0458572,-0.44318062
0.3798387,-0.078786924,-0.25428095,0.05862798,0.070453145,-0.52512586,-0.42707372,0.7218018,-0.23295367,0.106969245,0.40087262,-0.94472706,0.50615436,-0.58678144,-0.031120647,0.10984254,0.005029344,-0.22592296,-0.61629987,0.73174906,0.89037025,0.20167443,0.13791129,-0.4356035,-0.053861246,-0.082950786,-1.2523851,-0.020893682,0.5202177,-0.20579302,-0.5105386,0.5595347,-0.108649924,0.31955454,0.5694232,0.03389472,-0.93181753,0.12157967,-0.17158435,-0.40007478,0.5418035,0.011031186,-0.2195921,0.12238346,0.35840666,-0.07867733,-0.10130404,-0.4356855,-0.965572,0.89211977,1.782176,0.22923094,0.9910437,-0.120348945,0.46337226,-0.19969404,0.16191821,-0.6309601,-0.26832154,-0.25385955,-0.25289443,-0.8407999,-0.18333511,0.009804951
0.759877,0.2979904,-0.3482733,0.16814843,0.6013907,-0.5923387,-0.6205992,0.8446377,-0.20462018,-0.18241304,0.32822675,-0.9082212,0.17601676,-0.35364246,-0.07872267,-0.37942144,-0.3469991,-0.16012657,-0.6459188,0.68820053,0.8966769,0.15417348,0.4500673,-0.627932,0.46846855,1.1081802,-1.2684706,-0.5534032,-0.017436538,0.0047623958,-0.39252186,0.21240512,-0.49246246,0.4935583,0.33242983,0.56393117,-0.6381741,0.58318853,-0.299325,0.036696382,0.53398514,0.74293864,-0.20120049,0.6360608,0.16858207,-0.4107214,-0.6001067,-0.017650798,-0.7731768,0.0009907661,1.0859739,0.5710876,0.26816925,0.24272479,0.43143973,-0.07272353,-0.041792743,-0.80827916,-0.48628715,-0.26530978,-0.23605244,-0.28239247,-1.0962073,-0.034931045
0.06276055,0.31143835,-0.3191733,-0.051796313,0.33732706,-0.5917255,-0.5006038,0.17197794,-0.4270805,0.21856968,0.29875028,-1.4316099,1.410155,-0.54808265,0.3804848,0.49808088,-0.028004257,0.4268903,-0.756602,0.17971462,0.25240028,0.6643508,-0.4098641,-0.97648644,-0.013124058,0.58321464,-1.1070912,-0.32553127,0.3969666,0.15286128,-0.67406875,-0.39247215,-0.2621158,0.09894613,0.54831773,0.032201763,-0.61321896,0.14356379,-0.3287163,0.35734993,0.012359294,0.2642172,-0.095731705,0.79493,0.62984365,-0.49621513,-0.92734635,-0.6844726,-0.42780423,0.07842769,0.92584926,0.07918215,0.65263605,0.4568744,1.0069283,0.30153608,0.27411124,-1.1446275,-0.11955972,0.5012539,-0.29668942,-0.110458,0.103950225,0.062365092
